0,0.6158032256032594
1,0.5980552712609567
2,0.49635445121039357
3,0.512598181170308
4,0.5857305882675687
5,0.5945340255261028
6,0.5670026390243095
7,0.564319289165328
8,0.5832190015698626
9,0.6417034833347998
10,0.6857376944618637
11,0.6687545061809494
12,0.6481420101357821
13,0.6859890751806819
14,0.698726397964654
15,0.6987893393612703
16,0.7469413323917258
17,0.7429821689527385
18,0.7609068125862342
19,0.7650415801680845
20,0.7919522002587881
21,0.7815618787767498
22,0.7475470643340274
23,0.7240620275373857
24,0.7219585935568581
25,0.7359553912968101
26,0.7217651354312383
27,0.7165185061866249
28,0.7165185061866249
29,0.7407085370273334
30,0.7024235811548231
31,0.6647142492241254
32,0.6618950005575601
33,0.711865880316058
34,0.6831380223583314
35,0.7318698939123877
36,0.7493632930482302
37,0.7298338080604281
38,0.7188592690353458
39,0.6852074491215308
40,0.6717350426474041
41,0.6403804831087605
42,0.6699000420759859
43,0.7194517624306088
44,0.7197547144596518
